,Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from nuclear (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from bioenergy (TWh),Other renewables excluding bioenergy (TWh),Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Annual CO2 emissions,Value
1362,Denmark,DNK,2016,8.87,2.26,0.0,0.02,0.74,1.03,12.78,4.85,0.0,4.845242,0.0,1.9911286,34.217175,0.0515925,0.0,33.652534,24.35453,88.84346,37033260.0,1.856
1363,Denmark,DNK,2017,6.21,2.02,0.0,0.02,0.75,1.0,14.78,6.25,0.0,6.248558,0.0,1.9999228,39.33387,0.047563057,0.0,32.162132,18.219667,88.06554,34780268.0,1.624
1364,Denmark,DNK,2018,6.57,2.07,0.0,0.01,0.95,0.97,13.9,5.89,0.0,5.890091,0.0,2.5213068,36.78078,0.039318334,0.0,31.209858,18.555912,88.933716,34724976.0,2.115
1365,Denmark,DNK,2019,3.31,2.1,0.0,0.02,0.96,1.03,16.15,5.95,0.0,5.949397,0.0,2.5391517,42.570515,0.044692777,0.0,28.977777,10.576769,89.164055,30955444.0,2.185
1366,Denmark,DNK,2020,3.36,1.32,0.0,0.02,1.24,0.98,16.64,5.3,0.0,5.92386,0.0,3.1004183,42.887863,0.044815,0.0,23.225882,9.221047,73.88601,28282028.0,2.642
1367,Denmark,DNK,2021,5.34,2.12,0.0,0.02,1.4,1.24,16.29,7.12,0.0,8.734226,0.0,3.3438997,41.949924,0.042674724,0.0,23.159172,12.841354,74.18317,29576956.0,
1368,Eastern Africa (BP),,1965,,,,,,,,,,0.0,0.0,0.0,0.0,17.882498,0.0,0.0,21.080893,69.25789,,
1369,Eastern Africa (BP),,1966,,,,,,,,,,0.0,0.0,0.0,0.0,21.194448,0.0,0.00925,24.5304,72.56439,,
1370,Eastern Africa (BP),,1967,,,,,,,,,,0.0,0.0,0.0,0.0,20.730467,0.0,0.00925,24.770077,77.321815,,
1371,Eastern Africa (BP),,1968,,,,,,,,,,0.0,0.0,0.0,0.0,21.283766,0.0,0.00925,26.105837,79.79825,,
1372,Eastern Africa (BP),,1969,,,,,,,,,,0.0,0.0,0.0,0.0,23.395409,0.0,0.00925,25.32352,87.98803,,
1373,Eastern Africa (BP),,1970,,,,,,,,,,0.0,0.0,0.0,0.0,33.532246,0.0,0.00925,28.672852,91.68281,,
1374,Eastern Africa (BP),,1971,,,,,,,,,,0.126,0.0,0.0,0.0,26.32628,0.0,0.00925,29.232458,99.45202,,
1375,Eastern Africa (BP),,1972,,,,,,,,,,0.127,0.0,0.0,0.0,32.20541,0.0,0.00925,27.27322,101.72931,,
1376,Eastern Africa (BP),,1973,,,,,,,,,,0.132,0.0,0.0,0.0,33.264088,0.0,0.00925,29.954367,107.327225,,
1377,Eastern Africa (BP),,1974,,,,,,,,,,0.136,0.0,0.0,0.0,42.188927,0.0,0.00925,27.579937,106.238846,,
1378,Eastern Africa (BP),,1975,,,,,,,,,,0.133,0.0,0.0,0.0,44.91247,0.0,0.00925,25.063856,103.34499,,
1379,Eastern Africa (BP),,1976,,,,,,,,,,0.146,0.0,0.0,0.0,49.510975,0.0,0.00925,33.091297,106.06276,,
1380,Eastern Africa (BP),,1977,,,,,,,,,,0.149,0.0,0.0,0.0,56.45716,0.0,0.00925,26.9591,107.49425,,
1381,Eastern Africa (BP),,1978,,,,,,,,,,0.155,0.0,0.0,0.0,53.931988,0.0,0.00925,26.370522,105.92514,,
1382,Eastern Africa (BP),,1979,,,,,,,,,,0.161,0.0,0.0,0.0,58.47446,0.0,0.01,25.88784,107.04423,,
1383,Eastern Africa (BP),,1980,,,,,,,,,,0.167,0.0,0.0,0.0,53.45809,0.0,0.0105,26.920055,109.72057,,
1384,Eastern Africa (BP),,1981,,,,,,,,,,0.177,0.0,0.0,0.0,55.82403,0.0,0.01,25.28045,105.64275,,
1385,Eastern Africa (BP),,1982,,,,,,,,,,0.195,0.0,0.0,0.0,57.88183,0.0,0.0105,24.409918,100.805565,,
1386,Eastern Africa (BP),,1983,,,,,,,,,,0.189,0.0,0.0,0.0,57.305485,0.0,0.0105,27.031952,106.132034,,
1387,Eastern Africa (BP),,1984,,,,,,,,,,0.192,0.0,0.0,0.0,55.848953,0.0,0.004,25.465956,104.87863,,
1388,Eastern Africa (BP),,1985,,,0.0,19.691685,0.0,,0.0,,,0.227,0.0,0.0,0.0,58.2281,0.0,0.00375,27.175692,110.82313,,
1389,Eastern Africa (BP),,1986,,,0.0,18.845373,0.0,,0.0,,,0.617,0.0,0.0,0.0,55.725567,0.0,0.0025,31.516434,114.64076,,
1390,Eastern Africa (BP),,1987,,,0.0,16.42696,0.0,,0.0,,,0.615,0.0,0.0,0.0,48.574345,0.0,0.001,37.38235,115.006096,,
1391,Eastern Africa (BP),,1988,,,0.0,18.618456,0.0,,0.0,,,0.583,0.0,0.0,0.0,55.054577,0.0,0.00175,37.635193,126.43574,,
1392,Eastern Africa (BP),,1989,,,0.0,18.026215,0.0,,0.0,,,0.574,0.0,0.0,0.0,53.30332,0.0,0.00125,37.01012,130.03265,,
1393,Eastern Africa (BP),,1990,,,0.0,21.345568,0.0,,0.0,,,0.701,0.0,0.0,0.0,63.118614,0.0,0.0015,52.23298,131.73499,,
1394,Eastern Africa (BP),,1991,,,0.0,21.742558,0.0,,0.0,,,0.704,0.0,0.0,0.0,64.29251,0.0,0.00125,42.960022,130.75104,,
1395,Eastern Africa (BP),,1992,,,0.0,19.63299,0.0,,0.0,,,0.697,0.0,0.0,0.0,58.05454,0.0,0.003,43.895397,130.89528,,
1396,Eastern Africa (BP),,1993,,,0.0,20.532532,0.0,,0.0,,,0.696,0.0,0.0,0.0,60.714478,0.0,0.00325,52.995552,134.16205,,
1397,Eastern Africa (BP),,1994,,,0.0,20.672321,0.0,,0.0,,,0.584,0.0,0.0,0.0,61.12783,0.0,0.00325,47.6296,142.54854,,
1398,Eastern Africa (BP),,1995,,,0.0,20.861898,0.0,,0.0,,,0.728,0.0,0.0,0.0,61.688408,0.0,0.005,46.15705,148.82176,,
1399,Eastern Africa (BP),,1996,,,0.0,20.735678,0.0,,0.0,,,0.89209306,0.0,0.0,0.0,61.315174,0.0,0.005,42.75656,149.3824,,
1400,Eastern Africa (BP),,1997,,,0.0,21.813017,0.0,,0.0,,,0.91009307,0.0,0.0,0.0,64.50086,0.0,0.00575,47.485214,154.97601,,
1401,Eastern Africa (BP),,1998,,,0.0,27.865046,0.0,,0.0,,,1.1445019,0.0,0.0,0.0,82.396645,0.0,0.013583333,44.971336,156.2725,,
1402,Eastern Africa (BP),,1999,,,0.0,29.365875,0.0,,0.0,,,1.1321862,0.0,0.0,0.0,86.83457,0.0,0.019444445,38.278286,166.87425,,
1403,Eastern Africa (BP),,2000,,,0.0,30.854149,0.0,,0.0001,,,1.4997631,0.0,0.0,0.00029444444,91.23539,0.0,0.023138888,35.46156,163.23866,,
1404,Eastern Africa (BP),,2001,,,,34.95843,0.000174,,0.0,,,1.5956526,0.0,0.0005111111,0.0,102.70046,0.0,0.021305555,37.54143,172.667,,
1405,Eastern Africa (BP),,2002,,,,37.998413,0.000347,,0.0003,,,1.4887,0.0,0.0010138889,0.000875,110.91108,0.0,0.02625,35.592552,172.91705,,
1406,Eastern Africa (BP),,2003,,,,38.378887,0.000347,,0.0004,,,1.8968,0.0,0.0010055555,0.001161111,111.30353,0.0,0.029565278,29.22123,181.06256,,
1407,Eastern Africa (BP),,2004,,,,38.95177,0.000695,,0.0009,,,2.1822,0.0,0.0020027778,0.0025944444,112.245445,0.0,1.2567403,35.768166,194.20786,,
1408,Eastern Africa (BP),,2005,,,,40.263622,0.001373,,0.0013,,,2.1533,0.0,0.0039444445,0.0037222223,115.291405,0.0,4.197484,32.95203,202.97227,,
1409,Eastern Africa (BP),,2006,,,,42.559586,0.005307,,0.0048,,,2.29319,0.0,0.015111111,0.013666667,121.09924,0.0,5.1934443,26.851059,214.32791,,
1410,Eastern Africa (BP),,2007,,,,46.386646,0.010109283,,0.011,,,2.20555,0.0,0.028585277,0.031103889,131.16385,0.0,5.789239,27.797733,220.3398,,
1411,Eastern Africa (BP),,2008,,,,45.78768,0.019133093,,0.01607,,,2.321822,0.0,0.053765,0.0451575,128.66605,0.0,6.154859,20.630276,226.87949,,
1412,Eastern Africa (BP),,2009,,,,48.020245,0.033482917,,0.0267,,,2.6787221,0.0,0.09350806,0.07456528,134.1067,0.0,7.269698,23.62418,237.04819,,
1413,Eastern Africa (BP),,2010,,,,53.977245,0.09736586,,0.03821,,,2.936542,0.0,0.27024665,0.106055,149.8181,0.0,8.438042,31.183228,247.14363,,
1414,Eastern Africa (BP),,2011,,,,55.61847,0.1780468,,0.03413,,,2.9387567,0.0,0.49116972,0.09415278,153.43214,0.0,9.550317,34.577377,257.64587,,
1415,Eastern Africa (BP),,2012,,,0.0,58.066105,0.24909586,,0.1539782,,,3.08965,0.0,0.68300474,0.42219833,159.21352,0.0,10.991392,28.638752,268.1449,,
1416,Eastern Africa (BP),,2013,,,0.0,61.7628,0.31052437,,0.3147111,,,3.436722,0.0,0.8463086,0.8577192,168.32942,0.0,11.424063,43.31849,282.60754,,
1417,Eastern Africa (BP),,2014,,,0.0,65.99349,0.40697262,,0.4413035,,,4.613438,0.0,1.1025286,1.1955345,178.78284,0.0,12.551069,66.720764,293.45883,,
1418,Eastern Africa (BP),,2015,,,0.0,65.373634,0.46594086,,0.7777217,,,6.3483105,0.0,1.2547659,2.094383,176.0494,0.0,16.266699,56.173344,319.89462,,
1419,Eastern Africa (BP),,2016,,,0.0,61.86331,0.5325438,,0.8899006,,,6.4327717,0.0,1.4256397,2.3822975,165.61041,0.0,20.498945,45.243607,326.30035,,
1420,Eastern Africa (BP),,2017,,,0.0,64.54449,0.6092849,,0.791775,,,6.6914,0.0,1.6214839,2.1071432,171.77162,0.0,20.234472,55.092857,345.8464,,
1421,Eastern Africa (BP),,2018,,,0.0,68.78536,0.72631985,,0.862747,,,7.2891254,0.0,1.9216442,2.2825933,181.9873,0.0,21.006283,62.456253,357.9215,,
1422,Eastern Africa (BP),,2019,,,0.0,68.631454,1.0392841,,2.2248955,,,7.342404,0.0,2.7395241,5.8647633,180.91063,0.0,23.993925,53.16425,357.25345,,
1423,Eastern Africa (BP),,2020,,,0.0,72.759254,1.1710402,,1.9754963,,,7.147771,0.0,3.0754902,5.1882243,191.08685,0.0,23.027868,51.877274,313.2207,,
1424,Eastern Africa (BP),,2021,,,0.0,77.95909,1.3564011,,2.6304996,,,7.10964,0.0,3.5492632,6.8831673,203.99374,0.0,26.693722,55.767544,334.35657,,
1425,Ecuador,ECU,1965,,,,,,,,,,0.0,0.0,0.0,0.0,0.7362903,0.0,0.0,0.0,7.9206376,2274037.0,
1426,Ecuador,ECU,1966,,,,,,,,,,0.0,0.0,0.0,0.0,0.84274197,0.0,0.0,0.0,8.26975,2416724.0,
1427,Ecuador,ECU,1967,,,,,,,,,,0.0,0.0,0.0,0.0,0.92849475,0.0,0.0,0.0,8.931146,2588873.0,
1428,Ecuador,ECU,1968,,,,,,,,,,0.0,0.0,0.0,0.0,0.9698925,0.0,0.0,0.0,10.672142,3112647.0,
1429,Ecuador,ECU,1969,,,,,,,,,,0.0,0.0,0.0,0.0,1.0763441,0.0,0.0,0.0,11.293051,3588876.0,
1430,Ecuador,ECU,1970,,,,,,,,,,0.0,0.0,0.0,0.0,1.1975806,0.0,0.6978,0.0,12.877645,4278215.0,
1431,Ecuador,ECU,1971,,,,,,,,,,0.0,0.0,0.0,0.0,1.3010752,0.0,0.6978,0.0,14.23248,4219443.0,
1432,Ecuador,ECU,1972,,,,,,,,,,0.0,0.0,0.0,0.0,1.3158603,0.0,1.01181,0.0,14.631552,4589031.0,
1433,Ecuador,ECU,1973,,,,,,,,,,0.0,0.0,0.0,0.0,1.2862903,0.0,0.5815,0.0,16.284168,5255879.0,
1434,Ecuador,ECU,1974,,,,,,,,,,0.0,0.0,0.0,0.0,1.4784948,0.0,1.163,0.0,18.546286,6083555.0,
1435,Ecuador,ECU,1975,,,,,,,,,,0.0,0.0,0.0,0.0,1.8569891,0.0,1.45375,0.0,18.147562,7354905.0,
1436,Ecuador,ECU,1976,,,,,,,,,,0.0,0.0,0.0,0.0,1.7889786,0.0,1.32582,0.0,20.50994,8100596.5,
1437,Ecuador,ECU,1977,,,,,,,,,,0.0,0.0,0.0,0.0,1.65,0.0,0.84899,0.0,25.594435,7472201.0,
1438,Ecuador,ECU,1978,,,,,,,,,,0.0,0.0,0.0,0.0,2.3389785,0.0,0.87225,0.0,26.172731,10406424.0,
1439,Ecuador,ECU,1979,,,,,,,,,,0.0,0.0,0.0,0.0,2.0965052,0.0,0.62802,0.0,27.873514,12140464.0,
1440,Ecuador,ECU,1980,,,,,,,,,,0.0,0.0,0.0,0.0,2.5784948,0.0,0.48846,0.0,35.751175,13407168.0,0.475
1441,Ecuador,ECU,1981,,,,,,,,,,0.0,0.0,0.0,0.0,2.3034947,0.0,0.79084,0.0,39.96072,16652800.0,0.074
1442,Ecuador,ECU,1982,,,,,,,,,,0.0,0.0,0.0,0.0,2.6465054,0.0,1.02344,0.0,43.64244,19235118.0,0.54
1443,Ecuador,ECU,1983,,,,,,,,,,0.0,0.0,0.0,0.0,5.088979,0.0,1.26767,0.0,39.98214,19502610.0,1.058
1444,Ecuador,ECU,1984,,,,,,,,,,0.0,0.0,0.0,0.0,9.559946,0.0,1.82591,0.0,40.184887,21189502.0,-0.222
1445,Ecuador,ECU,1985,,,0.0,3.279,0.0,,0.0,,,0.0,0.0,0.0,0.0,9.695968,0.0,1.8608,0.0,49.411514,19352678.0,-0.153
1446,Ecuador,ECU,1986,,,0.0,4.012,0.0,,0.0,,,0.0,0.0,0.0,0.0,11.8634405,0.0,1.84917,0.0,50.193226,15194065.0,0.131
1447,Ecuador,ECU,1987,,,0.0,4.57,0.0,,0.0,,,0.0,0.0,0.0,0.0,13.513441,0.0,1.72124,0.0,50.630726,15022251.0,
1448,Ecuador,ECU,1988,,,0.0,4.826,0.0,,0.0,,,0.0,0.0,0.0,0.0,14.27043,0.0,2.01199,0.0,59.78883,17168596.0,0.334
1449,Ecuador,ECU,1989,,,0.0,4.954,0.0,,0.0,,,0.0,0.0,0.0,0.0,14.648925,0.0,1.59331,0.0,62.205303,20153710.0,-0.102
1450,Ecuador,ECU,1990,,,0.0,4.9866877,0.0,,0.0,,,0.0,0.0,0.0,0.0,14.745582,0.0,2.61675,0.0031944443,63.61657,16457821.0,0.442
1451,Ecuador,ECU,1991,,,0.0,5.075921,0.0,,0.0,,,0.0,0.0,0.0,0.0,15.009444,0.0,3.20988,0.0064444444,71.21293,16157175.0,0.362
1452,Ecuador,ECU,1992,,,0.0,4.973581,0.0,,0.0,,,0.0,0.0,0.0,0.0,14.706825,0.0,3.22151,0.004638889,71.04642,21959676.0,0.595
1453,Ecuador,ECU,1993,,,0.0,5.8101373,0.0,,0.0,,,0.0,0.0,0.0,0.0,17.180513,0.0,3.70997,0.0008138889,71.340126,24088526.0,0.372
1454,Ecuador,ECU,1994,,,0.0,6.5652776,0.0,,0.0,,,0.0,0.0,0.0,0.0,19.413454,0.0,3.34944,0.003972222,77.55587,13539560.0,0.257
1455,Ecuador,ECU,1995,,,0.0,5.160551,0.0,,0.0,,,0.0,0.0,0.0,0.0,15.259695,0.0,3.23314,0.003972222,76.32141,22686240.0,0.599
1456,Ecuador,ECU,1996,,,0.0,6.3434153,0.0,,0.0,,,0.0,0.0,0.0,0.0,18.75741,0.0,3.43085,0.0049444446,85.72029,24024922.0,-0.072
1457,Ecuador,ECU,1997,,,0.0,6.5341773,0.0,,0.0,,,0.0,0.0,0.0,0.0,19.321491,0.0,3.12847,0.0062777777,97.765,18206448.0,1.005
1458,Ecuador,ECU,1998,,,0.0,6.5060954,0.0,,0.0,,,0.0,0.0,0.0,0.0,19.238455,0.0,3.18662,0.0092222225,98.40975,22313482.0,1.168
1459,Ecuador,ECU,1999,,,0.0,7.176726,0.0,,0.0,,,0.0,0.0,0.0,0.0,21.221502,0.0,3.00054,0.012027778,85.996635,21364414.0,0.161
1460,Ecuador,ECU,2000,0.0,0.0,0.0,7.53,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.506329,0.0,3.26803,0.016111111,78.33835,20562218.0,0.19
1461,Ecuador,ECU,2001,0.0,0.0,0.0,7.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77208,0.0,3.32618,0.020833334,81.36387,22940110.0,0.398
1462,Ecuador,ECU,2002,0.0,1.06,0.0,7.45,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.962059,0.0,1.3242072,0.0225,80.800606,24753206.0,0.669
1463,Ecuador,ECU,2003,0.0,1.06,0.0,7.11,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8241,0.0,2.3108556,0.8815003,82.590965,26746806.0,0.698
1464,Ecuador,ECU,2004,0.0,1.39,0.0,7.34,0.0,3.98,0.0,0.37,0.0,0.00324057,0.0,0.0,0.0,21.357937,0.0,5.378899,0.020972222,87.28777,28785670.0,0.668
1465,Ecuador,ECU,2005,0.0,1.23,0.0,6.81,0.0,3.51,0.0,0.61,0.0,0.102856286,0.0,3.5555557e-05,0.0,19.707844,0.0,5.522699,0.0245,95.141365,29969504.0,0.657
1466,Ecuador,ECU,2006,0.0,1.46,0.0,7.06,0.0,4.17,0.0,0.83,0.0,0.14555573,0.0,4.2222222e-05,0.0,20.286293,0.0,6.0344195,0.062975556,100.8373,29092292.0,0.624
1467,Ecuador,ECU,2007,0.0,1.72,0.0,8.95,0.0,4.93,0.0,0.98,0.0,0.21875276,0.0,5.1388888e-05,0.0027194445,25.555063,0.0,5.4683084,0.025138889,102.50297,33685516.0,0.641
1468,Ecuador,ECU,2008,0.0,1.51,0.0,11.18,0.0,4.33,0.0,1.24,0.0,0.20832446,0.0,7.5e-05,0.007527778,31.734922,0.0,4.987915,0.28954723,105.60009,29573062.0,0.516
1469,Ecuador,ECU,2009,0.0,1.88,0.0,9.13,0.0,5.37,0.0,1.54,0.0,0.2165198,0.0,2.2e-05,0.008944444,25.763906,0.0,5.8786893,0.06921278,107.393166,32503200.0,0.843
1470,Ecuador,ECU,2010,0.0,2.21,0.0,8.55,0.0,6.31,0.0,1.72,0.0,0.23556188,0.0,0.0,0.009527777,23.971012,0.0,6.1890225,0.115999445,124.12673,34825610.0,0.678
1471,Ecuador,ECU,2011,0.0,1.91,0.0,11.02,0.0,5.46,0.0,1.49,0.0,0.27820036,0.0,0.00016027778,0.0092222225,30.712345,0.0,5.6075635,0.108782776,127.2955,37398376.0,0.471
1472,Ecuador,ECU,2012,0.0,2.15,0.0,12.12,0.0,6.16,0.0,1.68,0.0,0.29635325,0.0,0.0008916667,0.0065833335,33.55505,0.0,7.489686,0.13059416,131.77362,37408788.0,0.474
1473,Ecuador,ECU,2013,0.0,2.47,0.0,10.93,0.0,7.06,0.06,1.92,0.0,0.29578793,0.0,0.009972222,0.15453917,30.08541,0.0,8.511818,0.14639612,139.62584,39654980.0,0.246
1474,Ecuador,ECU,2014,0.0,2.1,0.0,11.34,0.02,7.57,0.08,2.34,0.0,0.3994712,0.0,0.044653334,0.21603028,31.040562,0.0,8.72552,0.13852888,147.06836,43731360.0,0.873
1475,Ecuador,ECU,2015,0.0,2.1,0.0,12.97,0.04,7.55,0.1,2.33,0.0,0.40775105,0.0,0.09710305,0.26608276,35.267895,0.0,8.210332,0.14999388,142.66008,41275732.0,1.335
1476,Ecuador,ECU,2016,0.0,1.98,0.0,15.68,0.04,7.13,0.08,2.23,0.0,0.4897965,0.0,0.10374805,0.22476083,42.38779,0.0,8.8630905,0.08799222,134.04097,40177796.0,1.268
1477,Ecuador,ECU,2017,0.0,1.36,0.0,19.89,0.04,4.89,0.07,1.58,0.0,0.43085,0.0,0.09974528,0.1953386,53.461624,0.0,8.23237,0.094677225,130.87363,40075536.0,0.87
1478,Ecuador,ECU,2018,0.0,1.46,0.0,20.47,0.04,5.27,0.08,1.71,0.0,0.42796764,0.0,0.1007475,0.21234028,54.70835,0.0,7.2747273,0.32408777,141.70032,38245120.0,0.844
1479,Ecuador,ECU,2019,0.0,1.3,0.0,24.66,0.04,4.69,0.09,1.52,0.0,0.45472345,0.0,0.43876362,0.22544667,65.01432,0.0,6.4958754,0.0995275,137.31259,40264468.0,1.06
1480,Ecuador,ECU,2020,0.0,1.19,0.0,24.33,0.04,4.27,0.08,1.38,0.0,0.47058,0.0,0.09916861,0.20248695,63.906178,0.0,5.5182943,0.28073335,110.47835,34457460.0,1.14
1481,Ecuador,ECU,2021,0.0,1.16,0.0,25.57,0.04,4.16,0.06,1.35,0.0,0.41493,0.0,0.09647694,0.16226,66.920494,0.0,5.497367,0.5498481,136.74446,41321736.0,
1482,Egypt,EGY,1965,,,,,,,,,,0.0,0.0,0.0,0.0,5.1227026,0.0,0.471625,4.68689,81.39379,27609458.0,
1483,Egypt,EGY,1966,,,,,,,,,,0.0,0.0,0.0,0.0,5.397133,0.0,0.539,3.18662,87.34,26532150.0,
1484,Egypt,EGY,1967,,,,,,,,,,0.0,0.0,0.0,0.0,5.8153124,0.0,0.539,4.90786,71.32264,19649910.0,
1485,Egypt,EGY,1968,,,,,,,,,,0.0,0.0,0.0,0.0,8.873252,0.0,0.539,5.10557,74.59976,22872626.0,
1486,Egypt,EGY,1969,,,,,,,,,,0.0,0.0,0.0,0.0,11.80051,0.0,0.683375,5.51262,55.378662,19664752.0,
1487,Egypt,EGY,1970,,,,,,,,,,0.0,0.0,0.0,0.0,13.865273,0.0,0.818125,5.08231,71.665924,21654010.0,
1488,Egypt,EGY,1971,,,,,,,,,,0.0,0.0,0.0,0.0,14.923791,0.0,0.818125,4.170669,74.0778,23012404.0,
1489,Egypt,EGY,1972,,,,,,,,,,0.0,0.0,0.0,0.0,15.263562,0.0,0.683375,3.6906874,84.65239,25474998.0,
1490,Egypt,EGY,1973,,,,,,,,,,0.0,0.0,0.0,0.0,15.237426,0.0,0.548625,3.2146716,79.572014,23761076.0,
1491,Egypt,EGY,1974,,,,,,,,,,0.0,0.0,0.0,0.0,18.086275,0.0,0.5775,5.613138,87.7604,26089140.0,
1492,Egypt,EGY,1975,,,,,,,,,,0.0,0.0,0.0,0.0,20.085697,0.0,0.48125,6.708463,97.01281,31059912.0,
1493,Egypt,EGY,1976,,,,,,,,,,0.0,0.0,0.0,0.0,23.666363,0.0,3.6575,6.561646,114.73853,34450452.0,
1494,Egypt,EGY,1977,,,,,,,,,,0.0,0.0,0.0,0.0,26.724302,0.0,4.4275,7.4835796,122.636055,37815064.0,
1495,Egypt,EGY,1978,,,,,,,,,,0.0,0.0,0.0,0.0,29.364061,0.0,7.1225,7.169197,126.69805,39261004.0,
1496,Egypt,EGY,1979,,,,,,,,,,0.0,0.0,0.0,0.0,28.41009,0.0,10.78,7.9521403,138.93947,42889508.0,
1497,Egypt,EGY,1980,,,,,,,,,,0.0,0.0,0.0,0.0,28.985086,0.0,20.9825,6.4020824,155.29256,45176028.0,-0.086
1498,Egypt,EGY,1981,,,,,,,,,,0.0,0.0,0.0,0.0,30.200422,0.0,23.485,8.251322,179.15858,50902684.0,-0.247
1499,Egypt,EGY,1982,,,,,,,,,,0.0,0.0,0.0,0.0,31.023712,0.0,25.69875,8.526778,203.74937,56431170.0,-0.446
1500,Egypt,EGY,1983,,,,,,,,,,0.0,0.0,0.0,0.0,29.02429,0.0,30.12625,8.087851,223.57405,56980476.0,-1.169
1501,Egypt,EGY,1984,,,,,,,,,,0.0,0.0,0.0,0.0,28.47543,0.0,38.6925,8.201476,241.74294,63704310.0,-0.275
1502,Egypt,EGY,1985,0.0,9.2365,0.0,9.148,0.0,11.869,0.0,,,0.0,0.0,0.0,0.0,27.050537,0.0,47.45125,8.659639,245.68802,63807230.0,0.198
1503,Egypt,EGY,1986,0.0,10.289,0.0,8.972,0.0,13.2,0.0,,,0.0,0.0,0.0,0.0,26.530107,0.0,54.67,8.706916,246.40953,74392900.0,0.071
1504,Egypt,EGY,1987,0.0,11.716,0.0,8.9695,0.0,14.969,0.0,,,0.0,0.0,0.0,0.0,26.522715,0.0,60.445,9.210786,260.4517,74613520.0,
1505,Egypt,EGY,1988,0.0,13.1555,0.0,8.829,0.0,16.728,0.0,,,0.0,0.0,0.0,0.0,26.107258,0.0,66.605,10.068685,259.0959,74309480.0,0.162
1506,Egypt,EGY,1989,0.0,13.715,0.0,9.487,0.0,17.4125,0.0,,,0.0,0.0,0.0,0.0,28.052958,0.0,74.4975,10.304738,268.61255,71904560.0,-0.264
1507,Egypt,EGY,1990,0.0,16.446,0.0,9.953,0.0,15.5535,0.0,,,0.0,0.0,0.0,0.0,29.430914,0.0,77.67375,8.828415,275.39038,75217530.0,-0.138
1508,Egypt,EGY,1991,0.0,20.4065,0.0,9.916,0.0,12.9535,0.0,,,0.0,0.0,0.0,0.0,29.321505,0.0,87.395,9.086647,270.62952,77295850.0,0.362
1509,Egypt,EGY,1992,0.0,22.9445,0.0,9.8,0.0,12.2425,0.0,,,0.0,0.0,0.0,0.0,28.978495,0.0,94.5175,9.30814,259.82193,79939880.0,-0.666
1510,Egypt,EGY,1993,0.0,26.1725,0.0,10.0925,0.0,10.472,0.0,,,0.0,0.0,0.0,0.0,29.843414,0.0,108.66625,11.21232,243.19084,92277976.0,-0.059
1511,Egypt,EGY,1994,0.0,29.2915,0.0,10.728,0.0,8.5305,0.0,,,0.0,0.0,0.0,0.0,31.72258,0.0,115.5,12.06716,253.93777,84555820.0,0.522
1512,Egypt,EGY,1995,0.0,30.45,0.0,11.192,0.0,9.01,0.0,,,0.0,0.0,0.0,0.0,33.094624,0.0,121.275,8.074232,275.37677,94890390.0,0.057
1513,Egypt,EGY,1996,0.0,31.5135,0.0,11.484,0.0,10.5725,0.0,,,0.0,0.0,0.0,0.0,33.958065,0.0,125.125,11.097346,291.0964,93568660.0,0.281
1514,Egypt,EGY,1997,0.0,32.6795,0.0,11.771,0.0,12.3335,0.0,,,0.0,0.0,0.0,0.0,34.80672,0.0,128.975,9.392376,307.3263,107512840.0,-0.071
1515,Egypt,EGY,1998,0.0,32.5295,0.0,12.1045,0.0,16.063,0.0,,,0.0,0.0,0.0,0.0,35.792877,0.0,131.8625,9.240116,323.41177,121465780.0,0.655
1516,Egypt,EGY,1999,0.0,37.2265,0.0,13.4405,0.0,15.0515,0.012,,,0.0,0.0,0.0,0.03548389,39.743412,0.0,157.85,8.399267,330.86063,124496184.0,0.734
1517,Egypt,EGY,2000,0.0,43.41,0.0,13.56,0.0,17.36,0.14,0.0,0.0,0.0,0.0,0.00059166667,0.2380375,41.924194,0.0,192.5,10.1112385,323.75937,140349710.0,-0.036
1518,Egypt,EGY,2001,0.0,47.04,0.0,14.98,0.0,17.13,0.22,0.0,0.0,0.0,0.0,0.0026444444,0.5258642,42.343807,0.0,235.8125,8.8946705,305.73434,124293720.0,0.59
1519,Egypt,EGY,2002,0.0,57.33,0.0,12.73,0.0,14.55,0.2,0.0,0.0,0.0,0.0,0.0029166667,0.62025225,40.84763,0.0,255.0625,9.542124,304.1684,125782376.0,0.766
1520,Egypt,EGY,2003,0.0,62.61,0.0,12.89,0.0,14.61,0.37,0.0,0.0,0.0,0.0,0.0028888888,0.8294355,37.524704,0.0,285.8625,9.894048,311.87805,146462660.0,0.68
